,date_id,iid,match,wave,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,field_cd,age,race,income,zipcode,samerace,goal,from,go_out,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,imprace,imprelig,attr3_1,sinc3_1,intel3_1,fun3_1,amb3_1,zipcode_area,latitude,longitude
4700,12-13-14-8,311,0,12,5.0,20.0,25.0,25.0,15.0,10.0,8.0,29.0,4.0,49998.0 and 59998.0,11746,0,2.0,New York,1.0,10.0,8.0,9.0,10.0,7.0,6.0,8.0,9.0,1.0,7.0,4.0,6.0,8.0,10.0,10.0,9.0,8.0,8.0,50.0,20.0,10.0,10.0,5.0,1.0,1.0,9.0,9.0,9.0,10.0,3.0,117,40.822205962418195,-73.3769117794014
4701,12-6-14-1,311,0,12,10.0,47.0,16.0,12.0,3.0,12.0,8.0,29.0,4.0,49998.0 and 59998.0,11746,1,2.0,New York,1.0,10.0,8.0,9.0,10.0,7.0,6.0,8.0,9.0,1.0,7.0,4.0,6.0,8.0,10.0,10.0,9.0,8.0,8.0,50.0,20.0,10.0,10.0,5.0,1.0,1.0,9.0,9.0,9.0,10.0,3.0,117,40.822205962418195,-73.3769117794014
4702,12-14-14-9,311,0,12,16.0,20.0,19.0,16.0,18.0,11.0,8.0,29.0,4.0,49998.0 and 59998.0,11746,1,2.0,New York,1.0,10.0,8.0,9.0,10.0,7.0,6.0,8.0,9.0,1.0,7.0,4.0,6.0,8.0,10.0,10.0,9.0,8.0,8.0,50.0,20.0,10.0,10.0,5.0,1.0,1.0,9.0,9.0,9.0,10.0,3.0,117,40.822205962418195,-73.3769117794014
4703,12-1-14-10,311,0,12,10.0,20.0,20.0,15.0,20.0,15.0,8.0,29.0,4.0,49998.0 and 59998.0,11746,1,2.0,New York,1.0,10.0,8.0,9.0,10.0,7.0,6.0,8.0,9.0,1.0,7.0,4.0,6.0,8.0,10.0,10.0,9.0,8.0,8.0,50.0,20.0,10.0,10.0,5.0,1.0,1.0,9.0,9.0,9.0,10.0,3.0,117,40.822205962418195,-73.3769117794014
4704,12-5-14-6,312,0,12,20.0,20.0,35.0,5.0,10.0,10.0,15.0,23.0,2.0,29998.0 and 39998.0,10025,0,2.0,NYC,2.0,7.0,7.0,5.0,7.0,9.0,8.0,10.0,5.0,3.0,8.0,5.0,6.0,9.0,7.0,8.0,2.0,1.0,5.0,25.0,5.0,30.0,15.0,5.0,3.0,1.0,8.0,7.0,9.0,7.0,9.0,100,40.79768421437861,-73.9676356738078
4705,12-4-14-5,312,0,12,10.0,18.0,20.0,16.0,16.0,20.0,15.0,23.0,2.0,29998.0 and 39998.0,10025,1,2.0,NYC,2.0,7.0,7.0,5.0,7.0,9.0,8.0,10.0,5.0,3.0,8.0,5.0,6.0,9.0,7.0,8.0,2.0,1.0,5.0,25.0,5.0,30.0,15.0,5.0,3.0,1.0,8.0,7.0,9.0,7.0,9.0,100,40.79768421437861,-73.9676356738078
4706,12-11-14-12,312,0,12,15.0,20.0,35.0,15.0,5.0,10.0,15.0,23.0,2.0,29998.0 and 39998.0,10025,1,2.0,NYC,2.0,7.0,7.0,5.0,7.0,9.0,8.0,10.0,5.0,3.0,8.0,5.0,6.0,9.0,7.0,8.0,2.0,1.0,5.0,25.0,5.0,30.0,15.0,5.0,3.0,1.0,8.0,7.0,9.0,7.0,9.0,100,40.79768421437861,-73.9676356738078
4707,12-10-14-11,312,0,12,25.0,25.0,15.0,15.0,10.0,10.0,15.0,23.0,2.0,29998.0 and 39998.0,10025,1,2.0,NYC,2.0,7.0,7.0,5.0,7.0,9.0,8.0,10.0,5.0,3.0,8.0,5.0,6.0,9.0,7.0,8.0,2.0,1.0,5.0,25.0,5.0,30.0,15.0,5.0,3.0,1.0,8.0,7.0,9.0,7.0,9.0,100,40.79768421437861,-73.9676356738078
4708,12-13-14-14,312,0,12,10.0,30.0,20.0,10.0,15.0,15.0,15.0,23.0,2.0,29998.0 and 39998.0,10025,1,2.0,NYC,2.0,7.0,7.0,5.0,7.0,9.0,8.0,10.0,5.0,3.0,8.0,5.0,6.0,9.0,7.0,8.0,2.0,1.0,5.0,25.0,5.0,30.0,15.0,5.0,3.0,1.0,8.0,7.0,9.0,7.0,9.0,100,40.79768421437861,-73.9676356738078
4709,12-3-14-4,312,0,12,10.0,40.0,10.0,20.0,10.0,10.0,15.0,23.0,2.0,29998.0 and 39998.0,10025,0,2.0,NYC,2.0,7.0,7.0,5.0,7.0,9.0,8.0,10.0,5.0,3.0,8.0,5.0,6.0,9.0,7.0,8.0,2.0,1.0,5.0,25.0,5.0,30.0,15.0,5.0,3.0,1.0,8.0,7.0,9.0,7.0,9.0,100,40.79768421437861,-73.9676356738078
4710,12-6-14-7,312,0,12,15.0,20.0,25.0,15.0,15.0,10.0,15.0,23.0,2.0,29998.0 and 39998.0,10025,1,2.0,NYC,2.0,7.0,7.0,5.0,7.0,9.0,8.0,10.0,5.0,3.0,8.0,5.0,6.0,9.0,7.0,8.0,2.0,1.0,5.0,25.0,5.0,30.0,15.0,5.0,3.0,1.0,8.0,7.0,9.0,7.0,9.0,100,40.79768421437861,-73.9676356738078
4711,12-2-14-3,312,0,12,20.0,20.0,20.0,20.0,10.0,10.0,15.0,23.0,2.0,29998.0 and 39998.0,10025,1,2.0,NYC,2.0,7.0,7.0,5.0,7.0,9.0,8.0,10.0,5.0,3.0,8.0,5.0,6.0,9.0,7.0,8.0,2.0,1.0,5.0,25.0,5.0,30.0,15.0,5.0,3.0,1.0,8.0,7.0,9.0,7.0,9.0,100,40.79768421437861,-73.9676356738078
4712,12-12-14-13,312,0,12,50.0,5.0,20.0,10.0,5.0,10.0,15.0,23.0,2.0,29998.0 and 39998.0,10025,1,2.0,NYC,2.0,7.0,7.0,5.0,7.0,9.0,8.0,10.0,5.0,3.0,8.0,5.0,6.0,9.0,7.0,8.0,2.0,1.0,5.0,25.0,5.0,30.0,15.0,5.0,3.0,1.0,8.0,7.0,9.0,7.0,9.0,100,40.79768421437861,-73.9676356738078
4713,12-1-14-2,312,0,12,20.0,25.0,25.0,10.0,15.0,5.0,15.0,23.0,2.0,29998.0 and 39998.0,10025,1,2.0,NYC,2.0,7.0,7.0,5.0,7.0,9.0,8.0,10.0,5.0,3.0,8.0,5.0,6.0,9.0,7.0,8.0,2.0,1.0,5.0,25.0,5.0,30.0,15.0,5.0,3.0,1.0,8.0,7.0,9.0,7.0,9.0,100,40.79768421437861,-73.9676356738078
4714,12-7-14-8,312,0,12,5.0,20.0,25.0,25.0,15.0,10.0,15.0,23.0,2.0,29998.0 and 39998.0,10025,1,2.0,NYC,2.0,7.0,7.0,5.0,7.0,9.0,8.0,10.0,5.0,3.0,8.0,5.0,6.0,9.0,7.0,8.0,2.0,1.0,5.0,25.0,5.0,30.0,15.0,5.0,3.0,1.0,8.0,7.0,9.0,7.0,9.0,100,40.79768421437861,-73.9676356738078
4715,12-14-14-1,312,0,12,10.0,47.0,16.0,12.0,3.0,12.0,15.0,23.0,2.0,29998.0 and 39998.0,10025,0,2.0,NYC,2.0,7.0,7.0,5.0,7.0,9.0,8.0,10.0,5.0,3.0,8.0,5.0,6.0,9.0,7.0,8.0,2.0,1.0,5.0,25.0,5.0,30.0,15.0,5.0,3.0,1.0,8.0,7.0,9.0,7.0,9.0,100,40.79768421437861,-73.9676356738078
4716,12-8-14-9,312,0,12,16.0,20.0,19.0,16.0,18.0,11.0,15.0,23.0,2.0,29998.0 and 39998.0,10025,0,2.0,NYC,2.0,7.0,7.0,5.0,7.0,9.0,8.0,10.0,5.0,3.0,8.0,5.0,6.0,9.0,7.0,8.0,2.0,1.0,5.0,25.0,5.0,30.0,15.0,5.0,3.0,1.0,8.0,7.0,9.0,7.0,9.0,100,40.79768421437861,-73.9676356738078
4717,12-9-14-10,312,1,12,10.0,20.0,20.0,15.0,20.0,15.0,15.0,23.0,2.0,29998.0 and 39998.0,10025,0,2.0,NYC,2.0,7.0,7.0,5.0,7.0,9.0,8.0,10.0,5.0,3.0,8.0,5.0,6.0,9.0,7.0,8.0,2.0,1.0,5.0,25.0,5.0,30.0,15.0,5.0,3.0,1.0,8.0,7.0,9.0,7.0,9.0,100,40.79768421437861,-73.9676356738078
4718,12-13-14-6,313,0,12,20.0,20.0,35.0,5.0,10.0,10.0,8.0,27.0,2.0,Not provided,1173,0,1.0,Boston,1.0,9.0,8.0,6.0,8.0,6.0,3.0,6.0,1.0,9.0,6.0,3.0,2.0,7.0,8.0,10.0,5.0,1.0,6.0,19.0,13.0,18.0,18.0,10.0,2.0,3.0,7.0,8.0,8.0,8.0,6.0,117,47.48027684531411,19.24108428393409
4719,12-12-14-5,313,0,12,10.0,18.0,20.0,16.0,16.0,20.0,8.0,27.0,2.0,Not provided,1173,1,1.0,Boston,1.0,9.0,8.0,6.0,8.0,6.0,3.0,6.0,1.0,9.0,6.0,3.0,2.0,7.0,8.0,10.0,5.0,1.0,6.0,19.0,13.0,18.0,18.0,10.0,2.0,3.0,7.0,8.0,8.0,8.0,6.0,117,47.48027684531411,19.24108428393409
4720,12-5-14-12,313,0,12,15.0,20.0,35.0,15.0,5.0,10.0,8.0,27.0,2.0,Not provided,1173,1,1.0,Boston,1.0,9.0,8.0,6.0,8.0,6.0,3.0,6.0,1.0,9.0,6.0,3.0,2.0,7.0,8.0,10.0,5.0,1.0,6.0,19.0,13.0,18.0,18.0,10.0,2.0,3.0,7.0,8.0,8.0,8.0,6.0,117,47.48027684531411,19.24108428393409
4721,12-4-14-11,313,0,12,25.0,25.0,15.0,15.0,10.0,10.0,8.0,27.0,2.0,Not provided,1173,1,1.0,Boston,1.0,9.0,8.0,6.0,8.0,6.0,3.0,6.0,1.0,9.0,6.0,3.0,2.0,7.0,8.0,10.0,5.0,1.0,6.0,19.0,13.0,18.0,18.0,10.0,2.0,3.0,7.0,8.0,8.0,8.0,6.0,117,47.48027684531411,19.24108428393409
4722,12-7-14-14,313,0,12,10.0,30.0,20.0,10.0,15.0,15.0,8.0,27.0,2.0,Not provided,1173,1,1.0,Boston,1.0,9.0,8.0,6.0,8.0,6.0,3.0,6.0,1.0,9.0,6.0,3.0,2.0,7.0,8.0,10.0,5.0,1.0,6.0,19.0,13.0,18.0,18.0,10.0,2.0,3.0,7.0,8.0,8.0,8.0,6.0,117,47.48027684531411,19.24108428393409
4723,12-11-14-4,313,0,12,10.0,40.0,10.0,20.0,10.0,10.0,8.0,27.0,2.0,Not provided,1173,0,1.0,Boston,1.0,9.0,8.0,6.0,8.0,6.0,3.0,6.0,1.0,9.0,6.0,3.0,2.0,7.0,8.0,10.0,5.0,1.0,6.0,19.0,13.0,18.0,18.0,10.0,2.0,3.0,7.0,8.0,8.0,8.0,6.0,117,47.48027684531411,19.24108428393409
4724,12-14-14-7,313,0,12,15.0,20.0,25.0,15.0,15.0,10.0,8.0,27.0,2.0,Not provided,1173,1,1.0,Boston,1.0,9.0,8.0,6.0,8.0,6.0,3.0,6.0,1.0,9.0,6.0,3.0,2.0,7.0,8.0,10.0,5.0,1.0,6.0,19.0,13.0,18.0,18.0,10.0,2.0,3.0,7.0,8.0,8.0,8.0,6.0,117,47.48027684531411,19.24108428393409
4725,12-10-14-3,313,0,12,20.0,20.0,20.0,20.0,10.0,10.0,8.0,27.0,2.0,Not provided,1173,1,1.0,Boston,1.0,9.0,8.0,6.0,8.0,6.0,3.0,6.0,1.0,9.0,6.0,3.0,2.0,7.0,8.0,10.0,5.0,1.0,6.0,19.0,13.0,18.0,18.0,10.0,2.0,3.0,7.0,8.0,8.0,8.0,6.0,117,47.48027684531411,19.24108428393409
4726,12-6-14-13,313,0,12,50.0,5.0,20.0,10.0,5.0,10.0,8.0,27.0,2.0,Not provided,1173,1,1.0,Boston,1.0,9.0,8.0,6.0,8.0,6.0,3.0,6.0,1.0,9.0,6.0,3.0,2.0,7.0,8.0,10.0,5.0,1.0,6.0,19.0,13.0,18.0,18.0,10.0,2.0,3.0,7.0,8.0,8.0,8.0,6.0,117,47.48027684531411,19.24108428393409
4727,12-9-14-2,313,1,12,20.0,25.0,25.0,10.0,15.0,5.0,8.0,27.0,2.0,Not provided,1173,1,1.0,Boston,1.0,9.0,8.0,6.0,8.0,6.0,3.0,6.0,1.0,9.0,6.0,3.0,2.0,7.0,8.0,10.0,5.0,1.0,6.0,19.0,13.0,18.0,18.0,10.0,2.0,3.0,7.0,8.0,8.0,8.0,6.0,117,47.48027684531411,19.24108428393409
4728,12-1-14-8,313,0,12,5.0,20.0,25.0,25.0,15.0,10.0,8.0,27.0,2.0,Not provided,1173,1,1.0,Boston,1.0,9.0,8.0,6.0,8.0,6.0,3.0,6.0,1.0,9.0,6.0,3.0,2.0,7.0,8.0,10.0,5.0,1.0,6.0,19.0,13.0,18.0,18.0,10.0,2.0,3.0,7.0,8.0,8.0,8.0,6.0,117,47.48027684531411,19.24108428393409
4729,12-8-14-1,313,0,12,10.0,47.0,16.0,12.0,3.0,12.0,8.0,27.0,2.0,Not provided,1173,0,1.0,Boston,1.0,9.0,8.0,6.0,8.0,6.0,3.0,6.0,1.0,9.0,6.0,3.0,2.0,7.0,8.0,10.0,5.0,1.0,6.0,19.0,13.0,18.0,18.0,10.0,2.0,3.0,7.0,8.0,8.0,8.0,6.0,117,47.48027684531411,19.24108428393409
4730,12-2-14-9,313,0,12,16.0,20.0,19.0,16.0,18.0,11.0,8.0,27.0,2.0,Not provided,1173,0,1.0,Boston,1.0,9.0,8.0,6.0,8.0,6.0,3.0,6.0,1.0,9.0,6.0,3.0,2.0,7.0,8.0,10.0,5.0,1.0,6.0,19.0,13.0,18.0,18.0,10.0,2.0,3.0,7.0,8.0,8.0,8.0,6.0,117,47.48027684531411,19.24108428393409
4731,12-3-14-10,313,0,12,10.0,20.0,20.0,15.0,20.0,15.0,8.0,27.0,2.0,Not provided,1173,0,1.0,Boston,1.0,9.0,8.0,6.0,8.0,6.0,3.0,6.0,1.0,9.0,6.0,3.0,2.0,7.0,8.0,10.0,5.0,1.0,6.0,19.0,13.0,18.0,18.0,10.0,2.0,3.0,7.0,8.0,8.0,8.0,6.0,117,47.48027684531411,19.24108428393409
4732,12-14-14-6,314,0,12,20.0,20.0,35.0,5.0,10.0,10.0,13.0,32.0,6.0,Not provided,0,0,2.0,"New Delhi, India",2.0,9.0,2.0,7.0,8.0,6.0,4.0,2.0,2.0,2.0,6.0,7.0,3.0,7.0,6.0,8.0,8.0,8.0,6.0,20.0,10.0,30.0,20.0,10.0,3.0,1.0,8.0,8.0,9.0,8.0,7.0,0,Invalid postcode,Invalid postcode
4733,12-13-14-5,314,0,12,10.0,18.0,20.0,16.0,16.0,20.0,13.0,32.0,6.0,Not provided,0,0,2.0,"New Delhi, India",2.0,9.0,2.0,7.0,8.0,6.0,4.0,2.0,2.0,2.0,6.0,7.0,3.0,7.0,6.0,8.0,8.0,8.0,6.0,20.0,10.0,30.0,20.0,10.0,3.0,1.0,8.0,8.0,9.0,8.0,7.0,0,Invalid postcode,Invalid postcode
4734,12-6-14-12,314,0,12,15.0,20.0,35.0,15.0,5.0,10.0,13.0,32.0,6.0,Not provided,0,0,2.0,"New Delhi, India",2.0,9.0,2.0,7.0,8.0,6.0,4.0,2.0,2.0,2.0,6.0,7.0,3.0,7.0,6.0,8.0,8.0,8.0,6.0,20.0,10.0,30.0,20.0,10.0,3.0,1.0,8.0,8.0,9.0,8.0,7.0,0,Invalid postcode,Invalid postcode
4735,12-5-14-11,314,0,12,25.0,25.0,15.0,15.0,10.0,10.0,13.0,32.0,6.0,Not provided,0,0,2.0,"New Delhi, India",2.0,9.0,2.0,7.0,8.0,6.0,4.0,2.0,2.0,2.0,6.0,7.0,3.0,7.0,6.0,8.0,8.0,8.0,6.0,20.0,10.0,30.0,20.0,10.0,3.0,1.0,8.0,8.0,9.0,8.0,7.0,0,Invalid postcode,Invalid postcode
4736,12-8-14-14,314,0,12,10.0,30.0,20.0,10.0,15.0,15.0,13.0,32.0,6.0,Not provided,0,0,2.0,"New Delhi, India",2.0,9.0,2.0,7.0,8.0,6.0,4.0,2.0,2.0,2.0,6.0,7.0,3.0,7.0,6.0,8.0,8.0,8.0,6.0,20.0,10.0,30.0,20.0,10.0,3.0,1.0,8.0,8.0,9.0,8.0,7.0,0,Invalid postcode,Invalid postcode
4737,12-12-14-4,314,0,12,10.0,40.0,10.0,20.0,10.0,10.0,13.0,32.0,6.0,Not provided,0,0,2.0,"New Delhi, India",2.0,9.0,2.0,7.0,8.0,6.0,4.0,2.0,2.0,2.0,6.0,7.0,3.0,7.0,6.0,8.0,8.0,8.0,6.0,20.0,10.0,30.0,20.0,10.0,3.0,1.0,8.0,8.0,9.0,8.0,7.0,0,Invalid postcode,Invalid postcode
4738,12-1-14-7,314,0,12,15.0,20.0,25.0,15.0,15.0,10.0,13.0,32.0,6.0,Not provided,0,0,2.0,"New Delhi, India",2.0,9.0,2.0,7.0,8.0,6.0,4.0,2.0,2.0,2.0,6.0,7.0,3.0,7.0,6.0,8.0,8.0,8.0,6.0,20.0,10.0,30.0,20.0,10.0,3.0,1.0,8.0,8.0,9.0,8.0,7.0,0,Invalid postcode,Invalid postcode
4739,12-11-14-3,314,0,12,20.0,20.0,20.0,20.0,10.0,10.0,13.0,32.0,6.0,Not provided,0,0,2.0,"New Delhi, India",2.0,9.0,2.0,7.0,8.0,6.0,4.0,2.0,2.0,2.0,6.0,7.0,3.0,7.0,6.0,8.0,8.0,8.0,6.0,20.0,10.0,30.0,20.0,10.0,3.0,1.0,8.0,8.0,9.0,8.0,7.0,0,Invalid postcode,Invalid postcode
4740,12-7-14-13,314,0,12,50.0,5.0,20.0,10.0,5.0,10.0,13.0,32.0,6.0,Not provided,0,0,2.0,"New Delhi, India",2.0,9.0,2.0,7.0,8.0,6.0,4.0,2.0,2.0,2.0,6.0,7.0,3.0,7.0,6.0,8.0,8.0,8.0,6.0,20.0,10.0,30.0,20.0,10.0,3.0,1.0,8.0,8.0,9.0,8.0,7.0,0,Invalid postcode,Invalid postcode
4741,12-10-14-2,314,0,12,20.0,25.0,25.0,10.0,15.0,5.0,13.0,32.0,6.0,Not provided,0,0,2.0,"New Delhi, India",2.0,9.0,2.0,7.0,8.0,6.0,4.0,2.0,2.0,2.0,6.0,7.0,3.0,7.0,6.0,8.0,8.0,8.0,6.0,20.0,10.0,30.0,20.0,10.0,3.0,1.0,8.0,8.0,9.0,8.0,7.0,0,Invalid postcode,Invalid postcode
4742,12-2-14-8,314,0,12,5.0,20.0,25.0,25.0,15.0,10.0,13.0,32.0,6.0,Not provided,0,0,2.0,"New Delhi, India",2.0,9.0,2.0,7.0,8.0,6.0,4.0,2.0,2.0,2.0,6.0,7.0,3.0,7.0,6.0,8.0,8.0,8.0,6.0,20.0,10.0,30.0,20.0,10.0,3.0,1.0,8.0,8.0,9.0,8.0,7.0,0,Invalid postcode,Invalid postcode
4743,12-9-14-1,314,0,12,10.0,47.0,16.0,12.0,3.0,12.0,13.0,32.0,6.0,Not provided,0,0,2.0,"New Delhi, India",2.0,9.0,2.0,7.0,8.0,6.0,4.0,2.0,2.0,2.0,6.0,7.0,3.0,7.0,6.0,8.0,8.0,8.0,6.0,20.0,10.0,30.0,20.0,10.0,3.0,1.0,8.0,8.0,9.0,8.0,7.0,0,Invalid postcode,Invalid postcode
4744,12-3-14-9,314,0,12,16.0,20.0,19.0,16.0,18.0,11.0,13.0,32.0,6.0,Not provided,0,0,2.0,"New Delhi, India",2.0,9.0,2.0,7.0,8.0,6.0,4.0,2.0,2.0,2.0,6.0,7.0,3.0,7.0,6.0,8.0,8.0,8.0,6.0,20.0,10.0,30.0,20.0,10.0,3.0,1.0,8.0,8.0,9.0,8.0,7.0,0,Invalid postcode,Invalid postcode
4745,12-4-14-10,314,0,12,10.0,20.0,20.0,15.0,20.0,15.0,13.0,32.0,6.0,Not provided,0,0,2.0,"New Delhi, India",2.0,9.0,2.0,7.0,8.0,6.0,4.0,2.0,2.0,2.0,6.0,7.0,3.0,7.0,6.0,8.0,8.0,8.0,6.0,20.0,10.0,30.0,20.0,10.0,3.0,1.0,8.0,8.0,9.0,8.0,7.0,0,Invalid postcode,Invalid postcode
4746,12-1-14-6,315,0,12,20.0,20.0,35.0,5.0,10.0,10.0,5.0,27.0,2.0,Not provided,Not applicable,0,3.0,way too little space here. world citizen.,3.0,8.0,2.0,2.0,8.0,8.0,8.0,8.0,2.0,8.0,7.0,1.0,8.0,9.0,7.0,7.0,2.0,2.0,5.0,6.67,19.05,42.86,9.52,14.29,1.0,4.0,6.0,10.0,8.0,6.0,7.0,Not,Invalid postcode,Invalid postcode
4747,12-14-14-5,315,0,12,10.0,18.0,20.0,16.0,16.0,20.0,5.0,27.0,2.0,Not provided,Not applicable,1,3.0,way too little space here. world citizen.,3.0,8.0,2.0,2.0,8.0,8.0,8.0,8.0,2.0,8.0,7.0,1.0,8.0,9.0,7.0,7.0,2.0,2.0,5.0,6.67,19.05,42.86,9.52,14.29,1.0,4.0,6.0,10.0,8.0,6.0,7.0,Not,Invalid postcode,Invalid postcode
4748,12-7-14-12,315,0,12,15.0,20.0,35.0,15.0,5.0,10.0,5.0,27.0,2.0,Not provided,Not applicable,1,3.0,way too little space here. world citizen.,3.0,8.0,2.0,2.0,8.0,8.0,8.0,8.0,2.0,8.0,7.0,1.0,8.0,9.0,7.0,7.0,2.0,2.0,5.0,6.67,19.05,42.86,9.52,14.29,1.0,4.0,6.0,10.0,8.0,6.0,7.0,Not,Invalid postcode,Invalid postcode
4749,12-6-14-11,315,0,12,25.0,25.0,15.0,15.0,10.0,10.0,5.0,27.0,2.0,Not provided,Not applicable,1,3.0,way too little space here. world citizen.,3.0,8.0,2.0,2.0,8.0,8.0,8.0,8.0,2.0,8.0,7.0,1.0,8.0,9.0,7.0,7.0,2.0,2.0,5.0,6.67,19.05,42.86,9.52,14.29,1.0,4.0,6.0,10.0,8.0,6.0,7.0,Not,Invalid postcode,Invalid postcode
4750,12-9-14-14,315,0,12,10.0,30.0,20.0,10.0,15.0,15.0,5.0,27.0,2.0,Not provided,Not applicable,1,3.0,way too little space here. world citizen.,3.0,8.0,2.0,2.0,8.0,8.0,8.0,8.0,2.0,8.0,7.0,1.0,8.0,9.0,7.0,7.0,2.0,2.0,5.0,6.67,19.05,42.86,9.52,14.29,1.0,4.0,6.0,10.0,8.0,6.0,7.0,Not,Invalid postcode,Invalid postcode
4751,12-13-14-4,315,0,12,10.0,40.0,10.0,20.0,10.0,10.0,5.0,27.0,2.0,Not provided,Not applicable,0,3.0,way too little space here. world citizen.,3.0,8.0,2.0,2.0,8.0,8.0,8.0,8.0,2.0,8.0,7.0,1.0,8.0,9.0,7.0,7.0,2.0,2.0,5.0,6.67,19.05,42.86,9.52,14.29,1.0,4.0,6.0,10.0,8.0,6.0,7.0,Not,Invalid postcode,Invalid postcode
4752,12-2-14-7,315,0,12,15.0,20.0,25.0,15.0,15.0,10.0,5.0,27.0,2.0,Not provided,Not applicable,1,3.0,way too little space here. world citizen.,3.0,8.0,2.0,2.0,8.0,8.0,8.0,8.0,2.0,8.0,7.0,1.0,8.0,9.0,7.0,7.0,2.0,2.0,5.0,6.67,19.05,42.86,9.52,14.29,1.0,4.0,6.0,10.0,8.0,6.0,7.0,Not,Invalid postcode,Invalid postcode
4753,12-12-14-3,315,0,12,20.0,20.0,20.0,20.0,10.0,10.0,5.0,27.0,2.0,Not provided,Not applicable,1,3.0,way too little space here. world citizen.,3.0,8.0,2.0,2.0,8.0,8.0,8.0,8.0,2.0,8.0,7.0,1.0,8.0,9.0,7.0,7.0,2.0,2.0,5.0,6.67,19.05,42.86,9.52,14.29,1.0,4.0,6.0,10.0,8.0,6.0,7.0,Not,Invalid postcode,Invalid postcode
4754,12-8-14-13,315,0,12,50.0,5.0,20.0,10.0,5.0,10.0,5.0,27.0,2.0,Not provided,Not applicable,1,3.0,way too little space here. world citizen.,3.0,8.0,2.0,2.0,8.0,8.0,8.0,8.0,2.0,8.0,7.0,1.0,8.0,9.0,7.0,7.0,2.0,2.0,5.0,6.67,19.05,42.86,9.52,14.29,1.0,4.0,6.0,10.0,8.0,6.0,7.0,Not,Invalid postcode,Invalid postcode
4755,12-11-14-2,315,0,12,20.0,25.0,25.0,10.0,15.0,5.0,5.0,27.0,2.0,Not provided,Not applicable,1,3.0,way too little space here. world citizen.,3.0,8.0,2.0,2.0,8.0,8.0,8.0,8.0,2.0,8.0,7.0,1.0,8.0,9.0,7.0,7.0,2.0,2.0,5.0,6.67,19.05,42.86,9.52,14.29,1.0,4.0,6.0,10.0,8.0,6.0,7.0,Not,Invalid postcode,Invalid postcode
4756,12-3-14-8,315,0,12,5.0,20.0,25.0,25.0,15.0,10.0,5.0,27.0,2.0,Not provided,Not applicable,1,3.0,way too little space here. world citizen.,3.0,8.0,2.0,2.0,8.0,8.0,8.0,8.0,2.0,8.0,7.0,1.0,8.0,9.0,7.0,7.0,2.0,2.0,5.0,6.67,19.05,42.86,9.52,14.29,1.0,4.0,6.0,10.0,8.0,6.0,7.0,Not,Invalid postcode,Invalid postcode
4757,12-10-14-1,315,1,12,10.0,47.0,16.0,12.0,3.0,12.0,5.0,27.0,2.0,Not provided,Not applicable,0,3.0,way too little space here. world citizen.,3.0,8.0,2.0,2.0,8.0,8.0,8.0,8.0,2.0,8.0,7.0,1.0,8.0,9.0,7.0,7.0,2.0,2.0,5.0,6.67,19.05,42.86,9.52,14.29,1.0,4.0,6.0,10.0,8.0,6.0,7.0,Not,Invalid postcode,Invalid postcode
4758,12-4-14-9,315,1,12,16.0,20.0,19.0,16.0,18.0,11.0,5.0,27.0,2.0,Not provided,Not applicable,0,3.0,way too little space here. world citizen.,3.0,8.0,2.0,2.0,8.0,8.0,8.0,8.0,2.0,8.0,7.0,1.0,8.0,9.0,7.0,7.0,2.0,2.0,5.0,6.67,19.05,42.86,9.52,14.29,1.0,4.0,6.0,10.0,8.0,6.0,7.0,Not,Invalid postcode,Invalid postcode
4759,12-5-14-10,315,0,12,10.0,20.0,20.0,15.0,20.0,15.0,5.0,27.0,2.0,Not provided,Not applicable,0,3.0,way too little space here. world citizen.,3.0,8.0,2.0,2.0,8.0,8.0,8.0,8.0,2.0,8.0,7.0,1.0,8.0,9.0,7.0,7.0,2.0,2.0,5.0,6.67,19.05,42.86,9.52,14.29,1.0,4.0,6.0,10.0,8.0,6.0,7.0,Not,Invalid postcode,Invalid postcode
4760,12-3-14-6,316,1,12,20.0,20.0,35.0,5.0,10.0,10.0,8.0,25.0,2.0,29998.0 and 39998.0,10019,0,2.0,Philadelphia,1.0,9.0,3.0,5.0,7.0,6.0,6.0,6.0,4.0,6.0,9.0,5.0,4.0,4.0,7.0,9.0,4.0,1.0,5.0,25.0,20.0,15.0,25.0,10.0,3.0,3.0,6.0,8.0,8.0,7.0,9.0,100,40.76355723397683,-73.98607532870012
4761,12-2-14-5,316,0,12,10.0,18.0,20.0,16.0,16.0,20.0,8.0,25.0,2.0,29998.0 and 39998.0,10019,1,2.0,Philadelphia,1.0,9.0,3.0,5.0,7.0,6.0,6.0,6.0,4.0,6.0,9.0,5.0,4.0,4.0,7.0,9.0,4.0,1.0,5.0,25.0,20.0,15.0,25.0,10.0,3.0,3.0,6.0,8.0,8.0,7.0,9.0,100,40.76355723397683,-73.98607532870012
